UO_Cadastradora_Codigo,UO_Cadastradora_Nome,UO_Devedora_Codigo,UO_Devedora_Nome,Ano,Precatorio,Tipo_Causa,Valor_RS,conciliacao_status,conciliacao_tipo,cnj_processo_execucao,cnj_processo_originario,cnj_candidato,match_metodo,cnpj_entidade_devedora,causa_provavel,tribunal_cobertura,siop_chave,siop_tribunal,siop_data_ajuizamento,siop_data_autuacao,siop_tipo_despesa,siop_tributario,siop_natureza_despesa,siop_valor_original,siop_valor_atualizado,siop_fundef,siop_anos_decorridos,siop_class_tempo,siop_class_nfgc,siop_faixa_valor,siop_match_status
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1544301920254010000,REINTEGRAÇÃO - REGIME - SERVIDOR PÚBLICO MILITAR - ADMINISTRATIVO,1701707,NAO_IDENTIFICADO,PENDENTE,,,0154430-19.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1540846820254010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,1698482,NAO_IDENTIFICADO,PENDENTE,,,0154084-68.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1346396420254010000,PROMOÇÃO - REGIME - SERVIDOR PÚBLICO MILITAR - ADMINISTRATIVO,1697669,NAO_IDENTIFICADO,PENDENTE,,,0134639-64.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.9%
11101,Superior Tribunal de Justiça,52101,M. da Defesa,2025,13203,Administrativo - Militar - Regime - Anistia Política,1695572,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1540838320254010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,1694402,NAO_IDENTIFICADO,PENDENTE,,,0154083-83.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.1%
12103,TRF - 2a. Região,33904,F. Regime Geral Prev. Social,2026,50096671920254000000,Atividade concomitante,1692712,NAO_IDENTIFICADO,PENDENTE,,,5009667-19.2025.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0877509,Tribunal Regional Federal da 3a. Região,"2004-02-16 00:00:00,000","2024-12-02 00:00:00,000",12,Não,33909100,1508855,1556419.7073735006,Não Fundef,20,20 anos ou mais,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_10.9%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,6051340520244010000,PIS - Contribuição Social - Contribuições - Direito Tributário,1689439,NAO_IDENTIFICADO,PENDENTE,,,0605134-05.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1365302320254010000,"Correção Monetária de Diferenças Pagas em Atraso - Reajustes de Remuneração,",1689232,NAO_IDENTIFICADO,PENDENTE,,,0136530-23.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.4%
11101,Superior Tribunal de Justiça,52101,M. da Defesa,2025,13256,Administrativo - Militar - Regime - Anistia Política,1686884,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
11101,Superior Tribunal de Justiça,52101,M. da Defesa,2025,13237,Administrativo - Militar - Regime - Anistia Política (PRINCIPAL),1684742,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1116376520254010000,Reforma - Sistema Remuneratório - Servidor Público Militar - Administrativo,1679180,NAO_IDENTIFICADO,PENDENTE,,,0111637-65.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.0%
12102,TRF - 1a. Região,39252,DNIT,2026,6735320420244010000,Acidente de Trânsito - Indenização por Dano Material - Responsabilidade da,1677522,IDENTIFICADO_PRC,PRC,0000517-32.2016.4.01.9198,0001648-37.2015.4.01.3100/AP,0673532-04.2024.4.01.9198,1_prc_entidade,04892707000100,,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_33_cand
11101,Superior Tribunal de Justiça,52101,M. da Defesa,2025,13331,Administrativo - Militar - Regime - Anistia Política,1676593,NAO_IDENTIFICADO,PENDENTE,,,,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_UO_NO_SIOP
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,2988522420244010000,AITP/Adicional de Indenização do Trabalhador Portuário Avulso - Contribuições,1676407,NAO_IDENTIFICADO,PENDENTE,,,0298852-24.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,4045285820244010000,"Índice da URP - 26,05% (1989)",1675765,NAO_IDENTIFICADO,PENDENTE,,,0404528-58.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1684120320254010000,Honorários Advocatícios - Sucumbência - Partes e Procuradores - DIREITO,1668871,NAO_IDENTIFICADO,PENDENTE,,,0168412-03.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,180481920254019000,AFRMM/Adicional ao Frete para Renovação da Marinha Mercante - Contribuições,1660811,NAO_IDENTIFICADO,PENDENTE,,,0018048-19.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,802823720254019000,Compensação - Extinção do Crédito Tributário - Crédito Tributário - Direito Tributário,1660593,NAO_IDENTIFICADO,PENDENTE,,,0080282-37.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1684103320254010000,Honorários Advocatícios - Sucumbência - Partes e Procuradores - DIREITO,1659802,NAO_IDENTIFICADO,PENDENTE,,,0168410-33.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1684111820254010000,Honorários Advocatícios - Sucumbência - Partes e Procuradores - DIREITO,1659802,NAO_IDENTIFICADO,PENDENTE,,,0168411-18.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1227796620254010000,Cofins - Contribuição Social - Contribuições - Direito Tributário,1657498,NAO_IDENTIFICADO,PENDENTE,,,0122779-66.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.3%
12102,TRF - 1a. Região,39252,DNIT,2026,129037920254019000,Execução Contratual - Contratos Administrativos - Direito Administrativo e outras,1655833,IDENTIFICADO_PRC,PRC,0000517-32.2016.4.01.9198,0001648-37.2015.4.01.3100/AP,0012903-79.2025.4.01.9198,1_prc_entidade,04892707000100,,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_33_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1650490820254010000,Anistia Política - Direitos e Garantias Fundamentais,1653012,NAO_IDENTIFICADO,PENDENTE,,,0165049-08.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.6%
12102,TRF - 1a. Região,33904,F. Regime Geral Prev. Social,2026,4418692120244010000,Alteração do coeficiente de cálculo de pensão - Renda Mensal Inicial - Revisão de,1650148,NAO_IDENTIFICADO,PENDENTE,,,0441869-21.2024.4.01.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0877509,Tribunal Regional Federal da 3a. Região,"2004-02-16 00:00:00,000","2024-12-02 00:00:00,000",12,Não,33909100,1508855,1556419.7073735006,Não Fundef,20,20 anos ou mais,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_8.6%
12102,TRF - 1a. Região,33201,INSS,2026,3031176920244010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,1649632,NAO_IDENTIFICADO,PENDENTE,,,0303117-69.2024.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0806922,Tribunal Regional Federal da 1a. Região,"1993-07-26 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1195211,1232888.4848905886,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_27.5%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1461332320254010000,CONCESSÃO - PENSÃO - SERVIDOR PÚBLICO CIVIL - ADMINISTRATIVO,1644858,NAO_IDENTIFICADO,PENDENTE,,,0146133-23.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,7491071820244010000,PROMOÇÃO - REGIME - SERVIDOR PÚBLICO MILITAR - ADMINISTRATIVO,1644778,NAO_IDENTIFICADO,PENDENTE,,,0749107-18.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.1%
12102,TRF - 1a. Região,33201,INSS,2026,1252834520254010000,Gratificações de Atividade - Sistema Remuneratório - Servidor Público Civil,1644439,NAO_IDENTIFICADO,PENDENTE,,,0125283-45.2025.4.01.9198,,29979036000140,Entidade sem PRC extraido no TRF1 (CNPJ pode estar incorreto),TRF1,0806922,Tribunal Regional Federal da 1a. Região,"1993-07-26 00:00:00,000","2025-03-31 00:00:00,000",11,Não,31909100,1195211,1232888.4848905886,Não Fundef,31,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_27.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,7396696520244010000,Acidente de Trânsito - Indenização por Dano Material - Responsabilidade da,1643402,NAO_IDENTIFICADO,PENDENTE,,,0739669-65.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.2%
12102,TRF - 1a. Região,36213,ANS,2026,5776302420244010000,Taxa de Saúde Suplementar - Taxas Federais - Taxas - Direito Tributário,1642365,IDENTIFICADO_PRC,PRC,0577630-24.2024.4.01.9198,1081011-82.2022.4.01.3400/DF,0577630-24.2024.4.01.9198,prefix16_exato,03589068000146,,TRF1,,,,,,,,,,,,,,,SEM_MATCH_VALOR_16_cand
12103,TRF - 2a. Região,32265,ANP,2026,50122909020244000000,Inquérito / Processo / Recurso Administrativo,1642223,NAO_IDENTIFICADO,PENDENTE,,,5012290-90.2024.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,,,,,,,,,,,,,,,SEM_MATCH_VALOR_6_cand
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1674836720254010000,Reintegração - Regime Estatutário - Servidor Público Civil - Administrativo,1636500,NAO_IDENTIFICADO,PENDENTE,,,0167483-67.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,129237020254019000,PROMOÇÃO - REGIME - SERVIDOR PÚBLICO MILITAR - ADMINISTRATIVO,1634601,NAO_IDENTIFICADO,PENDENTE,,,0012923-70.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1543271220254010000,FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS - ENTIDADES,1632225,NAO_IDENTIFICADO,PENDENTE,,,0154327-12.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834669,Tribunal Regional Federal da 2a. Região,"2019-10-31 00:00:00,000","2025-03-25 00:00:00,000",21,Sim,33909100,1712628,1766616.3883207224,Não Fundef,5,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.9%
12103,TRF - 2a. Região,33904,F. Regime Geral Prev. Social,2026,50101349520254000000,Renda Mensal Vitalícia,1630924,NAO_IDENTIFICADO,PENDENTE,,,5010134-95.2025.4.00.9198,,,Entidade nao mapeada para extracao TRF1,NAO_TESTADO,0877509,Tribunal Regional Federal da 3a. Região,"2004-02-16 00:00:00,000","2024-12-02 00:00:00,000",12,Não,33909100,1508855,1556419.7073735006,Não Fundef,20,20 anos ou mais,Previdência,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_7.5%
